1.663326653306613112e+00;-1.346693386773547552e+00
1.673346693386773554e+00;-1.306613226452905785e+00
1.683366733466933773e+00;-1.266533066132264906e+00
1.693386773547094215e+00;-1.226452905811623140e+00
1.703406813627254435e+00;-1.186372745490982261e+00
1.713426853707414654e+00;-1.146292585170341383e+00
1.723446893787575096e+00;-1.106212424849699616e+00
1.733466933867735316e+00;-1.066132264529058737e+00
1.743486973947895757e+00;-1.026052104208416971e+00
1.753507014028055977e+00;-9.859719438877760922e-01
1.763527054108216419e+00;-9.458917835671343255e-01
1.773547094188376638e+00;-9.058116232464934470e-01
1.783567134268537080e+00;-8.657314629258516803e-01
1.793587174348697300e+00;-8.256513026052108017e-01
1.803607214428857741e+00;-7.855711422845690350e-01
1.813627254509017961e+00;-7.454909819639281565e-01
1.823647294589178181e+00;-7.054108216432872780e-01
1.833667334669338622e+00;-6.653306613226455113e-01
1.843687374749498842e+00;-6.252505010020046328e-01
1.853707414829659283e+00;-5.851703406813628661e-01
1.863727454909819503e+00;-5.450901803607219875e-01
1.873747494989979945e+00;-5.050100200400802208e-01
1.883767535070140164e+00;-4.649298597194393423e-01
1.893787575150300606e+00;-4.248496993987975756e-01
1.903807615230460826e+00;-3.847695390781566971e-01
1.913827655310621267e+00;-3.446893787575149304e-01
1.923847695390781487e+00;-3.046092184368740519e-01
1.933867735470941707e+00;-2.645290581162331733e-01
1.943887775551102148e+00;-2.244488977955914066e-01
1.953907815631262368e+00;-1.843687374749505281e-01
1.963927855711422810e+00;-1.442885771543087614e-01
1.973947895791583029e+00;-1.042084168336678829e-01
1.983967935871743471e+00;-6.412825651302611618e-02
1.993987975951903691e+00;-2.404809619238523766e-02
2.004008016032063910e+00;0.000000000000000000e+00
2.014028056112224352e+00;4.008016032064176670e-02
2.024048096192384794e+00;8.016032064128353340e-02
2.034068136272544791e+00;1.202404809619235238e-01
2.044088176352705233e+00;1.603206412825652905e-01
2.054108216432865675e+00;2.004008016032070572e-01
2.064128256513026116e+00;2.404809619238488239e-01
2.074148296593186114e+00;2.805611222444888142e-01
2.084168336673346555e+00;3.206412825651305809e-01
2.094188376753506997e+00;3.607214428857723476e-01
2.104208416833667439e+00;4.008016032064141143e-01
2.114228456913827436e+00;4.408817635270541047e-01
2.124248496993987878e+00;4.809619238476958714e-01
2.134268537074148320e+00;5.210420841683376381e-01
2.144288577154308317e+00;5.611222444889776284e-01
2.154308617234468759e+00;6.012024048096193951e-01
2.164328657314629201e+00;6.412825651302611618e-01
2.174348697394789642e+00;6.813627254509029285e-01
2.184368737474949640e+00;7.214428857715429189e-01
2.194388777555110082e+00;7.615230460921846856e-01
2.204408817635270523e+00;8.016032064128264523e-01
2.214428857715430965e+00;8.416833667334682190e-01
2.224448897795590963e+00;8.817635270541082093e-01
2.234468937875751404e+00;9.218436873747499760e-01
2.244488977955911846e+00;9.619238476953917427e-01
2.254509018036071843e+00;1.002004008016031733e+00
2.264529058116232285e+00;1.042084168336673500e+00
2.274549098196392727e+00;1.082164328657315266e+00
2.284569138276553169e+00;1.122244488977957033e+00
2.294589178356713166e+00;1.162324649298597024e+00
2.304609218436873608e+00;1.202404809619238790e+00
2.314629258517034049e+00;1.242484969939880557e+00
2.324649298597194491e+00;1.282565130260522324e+00
2.334669338677354489e+00;1.322645290581162314e+00
2.344689378757514930e+00;1.362725450901804081e+00
2.354709418837675372e+00;1.402805611222445847e+00
2.364729458917835370e+00;1.442885771543085838e+00
2.374749498997995811e+00;1.482965931863727604e+00
2.384769539078156253e+00;1.523046092184369371e+00
2.394789579158316695e+00;1.563126252505011138e+00
2.404809619238476692e+00;1.603206412825651128e+00
2.414829659318637134e+00;1.643286573146292895e+00
2.424849699398797576e+00;1.683366733466934662e+00
2.434869739478958017e+00;1.723446893787576428e+00
2.444889779559118015e+00;1.763527054108216419e+00
2.454909819639278457e+00;1.803607214428858185e+00
2.464929859719438898e+00;1.843687374749499952e+00
2.474949899799598896e+00;1.883767535070139942e+00
2.484969939879759337e+00;1.923847695390781709e+00
2.494989979959919779e+00;1.963927855711423476e+00
2.505010020040080221e+00;1.995991983967934758e+00
2.515030060120240218e+00;1.955911823647294767e+00
2.525050100200400660e+00;1.915831663326653000e+00
2.535070140280561102e+00;1.875751503006011234e+00
2.545090180360721543e+00;1.835671342685369467e+00
2.555110220440881541e+00;1.795591182364729477e+00
2.565130260521041983e+00;1.755511022044087710e+00
2.575150300601202424e+00;1.715430861723445943e+00
2.585170340681362422e+00;1.675350701402805953e+00
2.595190380761522864e+00;1.635270541082164186e+00
2.605210420841683305e+00;1.595190380761522420e+00
2.615230460921843747e+00;1.555110220440880653e+00
2.625250501002003745e+00;1.515030060120240663e+00
2.635270541082164186e+00;1.474949899799598896e+00
2.645290581162324628e+00;1.434869739478957129e+00
2.655310621242485070e+00;1.394789579158315362e+00
2.665330661322645067e+00;1.354709418837675372e+00
2.675350701402805509e+00;1.314629258517033605e+00
2.685370741482965951e+00;1.274549098196391839e+00
2.695390781563125948e+00;1.234468937875751848e+00
2.705410821643286390e+00;1.194388777555110082e+00
2.715430861723446831e+00;1.154308617234468315e+00
2.725450901803607273e+00;1.114228456913826548e+00
2.735470941883767271e+00;1.074148296593186558e+00
2.745490981963927712e+00;1.034068136272544791e+00
2.755511022044088154e+00;9.939879759519030245e-01
2.765531062124248596e+00;9.539078156312612577e-01
2.775551102204408593e+00;9.138276553106212674e-01
2.785571142284569035e+00;8.737474949899795007e-01
2.795591182364729477e+00;8.336673346693377340e-01
2.805611222444889474e+00;7.935871743486977437e-01
2.815631262525049916e+00;7.535070140280559770e-01
2.825651302605210358e+00;7.134268537074142102e-01
2.835671342685370799e+00;6.733466933867724435e-01
2.845691382765530797e+00;6.332665330661324532e-01
2.855711422845691239e+00;5.931863727454906865e-01
2.865731462925851680e+00;5.531062124248489198e-01
2.875751503006012122e+00;5.130260521042071531e-01
2.885771543086172120e+00;4.729458917835671627e-01
2.895791583166332561e+00;4.328657314629253960e-01
2.905811623246493003e+00;3.927855711422836293e-01
2.915831663326653000e+00;3.527054108216436390e-01
2.925851703406813442e+00;3.126252505010018723e-01
2.935871743486973884e+00;2.725450901803601056e-01
2.945891783567134325e+00;2.324649298597183389e-01
2.955911823647294323e+00;1.923847695390783485e-01
2.965931863727454765e+00;1.523046092184365818e-01
2.975951903807615206e+00;1.122244488977948151e-01
2.985971943887775648e+00;7.214428857715304844e-02
2.995991983967935646e+00;3.206412825651305809e-02
3.006012024048096087e+00;-8.016032064128708612e-03
3.016032064128256529e+00;-4.809619238477047531e-02
3.026052104208416527e+00;-8.817635270541046566e-02
3.036072144288576968e+00;-1.282565130260522324e-01
3.046092184368737410e+00;-1.683366733466939991e-01
3.056112224448897852e+00;-2.084168336673357658e-01
3.066132264529057849e+00;-2.484969939879757561e-01
3.076152304609218291e+00;-2.885771543086175228e-01
3.086172344689378733e+00;-3.286573146292592895e-01
3.096192384769539174e+00;-3.687374749499010562e-01
3.106212424849699172e+00;-4.088176352705410466e-01
3.116232464929859614e+00;-4.488977955911828133e-01
3.126252505010020055e+00;-4.889779559118245800e-01
3.136272545090180053e+00;-5.290581162324645703e-01
3.146292585170340494e+00;-5.691382765531063370e-01
3.156312625250500936e+00;-6.092184368737481037e-01
3.166332665330661378e+00;-6.492985971943898704e-01
3.176352705410821375e+00;-6.893787575150298608e-01
3.186372745490981817e+00;-7.294589178356716275e-01
3.196392785571142259e+00;-7.695390781563133942e-01
3.206412825651302256e+00;-8.096192384769533845e-01
3.216432865731462698e+00;-8.496993987975951512e-01
3.226452905811623140e+00;-8.897795591182369179e-01
3.236472945891783581e+00;-9.298597194388786846e-01
3.246492985971943579e+00;-9.699398797595186750e-01
3.256513026052104021e+00;-1.010020040080160442e+00
3.266533066132264462e+00;-1.050100200400802208e+00
3.276553106212424904e+00;-1.090180360721443975e+00
3.286573146292584902e+00;-1.130260521042083965e+00
3.296593186372745343e+00;-1.170340681362725732e+00
3.306613226452905785e+00;-1.210420841683367499e+00
3.316633266533065783e+00;-1.250501002004007489e+00
3.326653306613226224e+00;-1.290581162324649256e+00
3.336673346693386666e+00;-1.330661322645291023e+00
3.346693386773547108e+00;-1.370741482965932789e+00
3.356713426853707105e+00;-1.410821643286572780e+00
3.366733466933867547e+00;-1.450901803607214546e+00
3.376753507014027988e+00;-1.490981963927856313e+00
3.386773547094188430e+00;-1.531062124248498080e+00
3.396793587174348428e+00;-1.571142284569138070e+00
3.406813627254508869e+00;-1.611222444889779837e+00
3.416833667334669311e+00;-1.651302605210421603e+00
3.426853707414829309e+00;-1.691382765531061594e+00
3.436873747494989750e+00;-1.731462925851703361e+00
3.446893787575150192e+00;-1.771543086172345127e+00
3.456913827655310634e+00;-1.811623246492986894e+00
3.466933867735470631e+00;-1.851703406813626884e+00
3.476953907815631073e+00;-1.891783567134268651e+00
3.486973947895791515e+00;-1.931863727454910418e+00
3.496993987975951956e+00;-1.971943887775552184e+00
3.507014028056111954e+00;-1.987975951903806049e+00
3.517034068136272396e+00;-1.947895791583164282e+00
3.527054108216432837e+00;-1.907815631262522515e+00
3.537074148296592835e+00;-1.867735470941882525e+00
3.547094188376753277e+00;-1.827655310621240758e+00
3.557114228456913718e+00;-1.787575150300598992e+00
3.567134268537074160e+00;-1.747494989979957225e+00
3.577154308617234157e+00;-1.707414829659317235e+00
3.587174348697394599e+00;-1.667334669338675468e+00
3.597194388777555041e+00;-1.627254509018033701e+00
3.607214428857715482e+00;-1.587174348697391935e+00
3.617234468937875480e+00;-1.547094188376751944e+00
3.627254509018035922e+00;-1.507014028056110178e+00
3.637274549098196363e+00;-1.466933867735468411e+00
3.647294589178356361e+00;-1.426853707414828420e+00
3.657314629258516803e+00;-1.386773547094186654e+00
3.667334669338677244e+00;-1.346693386773544887e+00
3.677354709418837686e+00;-1.306613226452903120e+00
3.687374749498997684e+00;-1.266533066132263130e+00
3.697394789579158125e+00;-1.226452905811621363e+00
3.707414829659318567e+00;-1.186372745490979597e+00
3.717434869739479009e+00;-1.146292585170337830e+00
3.727454909819639006e+00;-1.106212424849697840e+00
3.737474949899799448e+00;-1.066132264529056073e+00
3.747494989979959890e+00;-1.026052104208414306e+00
3.757515030060119887e+00;-9.859719438877743158e-01
3.767535070140280329e+00;-9.458917835671325491e-01
3.777555110220440771e+00;-9.058116232464907824e-01
3.787575150300601212e+00;-8.657314629258490157e-01
3.797595190380761210e+00;-8.256513026052090254e-01
3.807615230460921651e+00;-7.855711422845672587e-01
3.817635270541082093e+00;-7.454909819639254920e-01
3.827655310621242535e+00;-7.054108216432837253e-01
3.837675350701402532e+00;-6.653306613226437349e-01
3.847695390781562974e+00;-6.252505010020019682e-01
3.857715430861723416e+00;-5.851703406813602015e-01
3.867735470941883413e+00;-5.450901803607202112e-01
3.877755511022043855e+00;-5.050100200400784445e-01
3.887775551102204297e+00;-4.649298597194366778e-01
3.897795591182364738e+00;-4.248496993987949111e-01
3.907815631262524736e+00;-3.847695390781549207e-01
3.917835671342685178e+00;-3.446893787575131540e-01
3.927855711422845619e+00;-3.046092184368713873e-01
3.937875751503006061e+00;-2.645290581162296206e-01
3.947895791583166059e+00;-2.244488977955896303e-01
3.957915831663326500e+00;-1.843687374749478636e-01
3.967935871743486942e+00;-1.442885771543060969e-01
3.977955911823646939e+00;-1.042084168336661065e-01
3.987975951903807381e+00;-6.412825651302433982e-02
3.997995991983967823e+00;-2.404809619238257312e-02
4.008016032064127820e+00;0.000000000000000000e+00
4.018036072144288262e+00;4.008016032064176670e-02
4.028056112224448704e+00;8.016032064128353340e-02
4.038076152304609145e+00;1.202404809619253001e-01
4.048096192384769587e+00;1.603206412825670668e-01
4.058116232464930029e+00;2.004008016032088335e-01
4.068136272545089582e+00;2.404809619238470475e-01
4.078156312625250024e+00;2.805611222444888142e-01
4.088176352705410466e+00;3.206412825651305809e-01
4.098196392785570907e+00;3.607214428857723476e-01
4.108216432865731349e+00;4.008016032064141143e-01
4.118236472945891791e+00;4.408817635270558810e-01
4.128256513026052232e+00;4.809619238476976477e-01
4.138276553106212674e+00;5.210420841683394144e-01
4.148296593186372228e+00;5.611222444889776284e-01
4.158316633266532669e+00;6.012024048096193951e-01
4.168336673346693111e+00;6.412825651302611618e-01
4.178356713426853553e+00;6.813627254509029285e-01
4.188376753507013994e+00;7.214428857715446952e-01
4.198396793587174436e+00;7.615230460921864619e-01
4.208416833667334878e+00;8.016032064128282286e-01
4.218436873747494431e+00;8.416833667334664426e-01
4.228456913827654873e+00;8.817635270541082093e-01
4.238476953907815314e+00;9.218436873747499760e-01
4.248496993987975756e+00;9.619238476953917427e-01
4.258517034068136198e+00;1.002004008016033509e+00
4.268537074148296639e+00;1.042084168336675276e+00
4.278557114228457081e+00;1.082164328657317043e+00
4.288577154308616635e+00;1.122244488977955257e+00
4.298597194388777076e+00;1.162324649298597024e+00
4.308617234468937518e+00;1.202404809619238790e+00
4.318637274549097960e+00;1.242484969939880557e+00
4.328657314629258401e+00;1.282565130260522324e+00
4.338677354709418843e+00;1.322645290581164090e+00
4.348697394789579285e+00;1.362725450901805857e+00
4.358717434869739726e+00;1.402805611222447624e+00
4.368737474949899280e+00;1.442885771543085838e+00
4.378757515030059722e+00;1.482965931863727604e+00
4.388777555110220163e+00;1.523046092184369371e+00
4.398797595190380605e+00;1.563126252505011138e+00
4.408817635270541047e+00;1.603206412825652905e+00
4.418837675350701488e+00;1.643286573146294671e+00
4.428857715430861930e+00;1.683366733466936438e+00
4.438877755511021483e+00;1.723446893787574652e+00
4.448897795591181925e+00;1.763527054108216419e+00
4.458917835671342367e+00;1.803607214428858185e+00
4.468937875751502808e+00;1.843687374749499952e+00
4.478957915831663250e+00;1.883767535070141719e+00
4.488977955911823692e+00;1.923847695390783485e+00
4.498997995991984133e+00;1.963927855711425252e+00
4.509018036072143687e+00;1.995991983967936534e+00
4.519038076152304129e+00;1.955911823647294767e+00
4.529058116232464570e+00;1.915831663326653000e+00
4.539078156312625012e+00;1.875751503006011234e+00
4.549098196392785454e+00;1.835671342685369467e+00
4.559118236472945895e+00;1.795591182364727700e+00
4.569138276553106337e+00;1.755511022044085934e+00
4.579158316633266779e+00;1.715430861723444167e+00
4.589178356713426332e+00;1.675350701402805953e+00
4.599198396793586774e+00;1.635270541082164186e+00
4.609218436873747216e+00;1.595190380761522420e+00
4.619238476953907657e+00;1.555110220440880653e+00
4.629258517034068099e+00;1.515030060120238886e+00
4.639278557114228541e+00;1.474949899799597119e+00
4.649298597194388982e+00;1.434869739478955353e+00
4.659318637274548536e+00;1.394789579158317139e+00
4.669338677354708977e+00;1.354709418837675372e+00
4.679358717434869419e+00;1.314629258517033605e+00
4.689378757515029861e+00;1.274549098196391839e+00
4.699398797595190302e+00;1.234468937875750072e+00
4.709418837675350744e+00;1.194388777555108305e+00
4.719438877755511186e+00;1.154308617234466539e+00
4.729458917835670739e+00;1.114228456913828325e+00
4.739478957915831181e+00;1.074148296593186558e+00
4.749498997995991623e+00;1.034068136272544791e+00
4.759519038076152064e+00;9.939879759519030245e-01
4.769539078156312506e+00;9.539078156312612577e-01
4.779559118236472948e+00;9.138276553106194910e-01
4.789579158316633389e+00;8.737474949899777243e-01
4.799599198396793831e+00;8.336673346693359576e-01
4.809619238476953385e+00;7.935871743486977437e-01
4.819639278557113826e+00;7.535070140280559770e-01
4.829659318637274268e+00;7.134268537074142102e-01
4.839679358717434710e+00;6.733466933867724435e-01
4.849699398797595151e+00;6.332665330661306768e-01
4.859719438877755593e+00;5.931863727454889101e-01
4.869739478957916035e+00;5.531062124248471434e-01
4.879759519038075588e+00;5.130260521042089294e-01
4.889779559118236030e+00;4.729458917835671627e-01
4.899799599198396471e+00;4.328657314629253960e-01
4.909819639278556913e+00;3.927855711422836293e-01
4.919839679358717355e+00;3.527054108216418626e-01
4.929859719438877796e+00;3.126252505010000959e-01
4.939879759519038238e+00;2.725450901803583292e-01
4.949899799599197792e+00;2.324649298597201152e-01
4.959919839679358233e+00;1.923847695390783485e-01
4.969939879759518675e+00;1.523046092184365818e-01
4.979959919839679117e+00;1.122244488977948151e-01
4.989979959919839558e+00;7.214428857715304844e-02
5.000000000000000000e+00;3.206412825651128173e-02
